date,time,weekday,id,age,gender,education_level,environmental_responsibility,returns_count,disposal_location,disposal_distance,measure_type,measure_rating,battery_fires_knowledge,has_read_fire_text,second_education_rating_after_reading,importance_estimate_type,importance_estimate_rating
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,4,Partially,Yes,3,fin_losses_estimate,3
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,education_incentive_rating,4,Partially,Yes,3,material_losses_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,3,Partially,Yes,3,injury_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,3,Partially,Yes,3,infrastructure_damage_estimate,4
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,3,Partially,Yes,3,pollution_estimate,5
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,3,Partially,Yes,3,fin_losses_estimate,3
2025-05-26,13:48:06,Monday,32,25,Female,2,3,0,"Designated battery bin at Coop, Migros, Denner or Kkiosk",100,removable_incentive_rating,3,Partially,Yes,3,material_losses_estimate,4
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,deposit_incentive_rating,3,No,No,NA,injury_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,deposit_incentive_rating,3,No,No,NA,infrastructure_damage_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,deposit_incentive_rating,3,No,No,NA,pollution_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,deposit_incentive_rating,3,No,No,NA,fin_losses_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,deposit_incentive_rating,3,No,No,NA,material_losses_estimate,4
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,distance_incentive_rating,1,No,No,NA,injury_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,distance_incentive_rating,1,No,No,NA,infrastructure_damage_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,distance_incentive_rating,1,No,No,NA,pollution_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,distance_incentive_rating,1,No,No,NA,fin_losses_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,distance_incentive_rating,1,No,No,NA,material_losses_estimate,4
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,education_incentive_rating,3,No,No,NA,injury_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,education_incentive_rating,3,No,No,NA,infrastructure_damage_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,education_incentive_rating,3,No,No,NA,pollution_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,education_incentive_rating,3,No,No,NA,fin_losses_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,education_incentive_rating,3,No,No,NA,material_losses_estimate,4
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,removable_incentive_rating,3,No,No,NA,injury_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,removable_incentive_rating,3,No,No,NA,infrastructure_damage_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,removable_incentive_rating,3,No,No,NA,pollution_estimate,3
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,removable_incentive_rating,3,No,No,NA,fin_losses_estimate,1
2025-05-27,09:01:49,Tuesday,33,25,Male,5,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",0,removable_incentive_rating,3,No,No,NA,material_losses_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,deposit_incentive_rating,3,No,Yes,5,injury_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,deposit_incentive_rating,3,No,Yes,5,infrastructure_damage_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,deposit_incentive_rating,3,No,Yes,5,pollution_estimate,5
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,deposit_incentive_rating,3,No,Yes,5,fin_losses_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,deposit_incentive_rating,3,No,Yes,5,material_losses_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,distance_incentive_rating,3,No,Yes,5,injury_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,distance_incentive_rating,3,No,Yes,5,infrastructure_damage_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,distance_incentive_rating,3,No,Yes,5,pollution_estimate,5
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,distance_incentive_rating,3,No,Yes,5,fin_losses_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,distance_incentive_rating,3,No,Yes,5,material_losses_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,education_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,education_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,education_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,education_incentive_rating,5,No,Yes,5,fin_losses_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,education_incentive_rating,5,No,Yes,5,material_losses_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,removable_incentive_rating,5,No,Yes,5,injury_estimate,4
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,removable_incentive_rating,5,No,Yes,5,infrastructure_damage_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,removable_incentive_rating,5,No,Yes,5,pollution_estimate,5
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,removable_incentive_rating,5,No,Yes,5,fin_losses_estimate,3
2025-05-27,09:35:18,Tuesday,34,25,Female,4,4,0,Other,500,removable_incentive_rating,5,No,Yes,5,material_losses_estimate,4
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,deposit_incentive_rating,5,Partially,No,NA,injury_estimate,4
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,deposit_incentive_rating,5,Partially,No,NA,infrastructure_damage_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,deposit_incentive_rating,5,Partially,No,NA,pollution_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,deposit_incentive_rating,5,Partially,No,NA,fin_losses_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,deposit_incentive_rating,5,Partially,No,NA,material_losses_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,distance_incentive_rating,1,Partially,No,NA,injury_estimate,4
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,distance_incentive_rating,1,Partially,No,NA,infrastructure_damage_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,distance_incentive_rating,1,Partially,No,NA,pollution_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,distance_incentive_rating,1,Partially,No,NA,fin_losses_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,distance_incentive_rating,1,Partially,No,NA,material_losses_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,education_incentive_rating,4,Partially,No,NA,injury_estimate,4
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,education_incentive_rating,4,Partially,No,NA,infrastructure_damage_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,education_incentive_rating,4,Partially,No,NA,pollution_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,education_incentive_rating,4,Partially,No,NA,fin_losses_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,education_incentive_rating,4,Partially,No,NA,material_losses_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,removable_incentive_rating,5,Partially,No,NA,injury_estimate,4
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,removable_incentive_rating,5,Partially,No,NA,infrastructure_damage_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,removable_incentive_rating,5,Partially,No,NA,pollution_estimate,5
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,removable_incentive_rating,5,Partially,No,NA,fin_losses_estimate,3
2025-05-30,11:31:01,Friday,35,25,Male,4,5,1,"Designated battery bin at Coop, Migros, Denner or Kkiosk",250,removable_incentive_rating,5,Partially,No,NA,material_losses_estimate,5
